transaction_id,revenue_at_risk,risk_score,risk_level,root_cause,action,reason,expected_recovery,recovery_probability,intervention_cost,requires_human_approval,policy_checks,stopping_reason,confidence
txn_f42a73c6,20037.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7012.95,0.35,2,False,[],,45.0
txn_0e035abe,23413.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,16389.1,0.7,5,False,[],,70.0
txn_e35f4f33,24495.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8573.25,0.35,2,False,[],,25.0
txn_a614fb64,28487.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (51 days). Requires human approval.,14243.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_33d26768,32358.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (70 days). Requires human approval.,16179.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_bf5e0064,40320.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,16128.0,0.4,2,False,[],,40.0
txn_5c0b265c,37290.0,55,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 5 days overdue (early stage),18645.0,0.5,2,False,"[""OVERDUE_EARLY""]",,40.0
txn_fcd0299d,23069.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,17301.75,0.75,5,False,[],,65.0
txn_56c98af5,13185.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,9888.75,0.75,5,False,[],,85.0
txn_2ef80602,31218.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,14048.1,0.45,2,False,[],,55.0
txn_e8a8b5a8,9763.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 16 days overdue (escalation stage),4881.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_2233e9c3,7474.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,2615.9,0.35,2,False,[],,45.0
txn_d2064424,39747.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,15898.8,0.4,2,False,[],,50.0
txn_bf2ab4aa,4400.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,1540.0,0.35,2,False,[],,25.0
txn_73fac94f,31202.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (76 days). Requires human approval.,15601.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_2fd8a584,42222.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (36 days). Requires human approval.,21111.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_5043801e,26127.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,9144.45,0.35,2,False,[],,45.0
txn_05ec0f20,40014.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,12004.2,0.3,2,False,[],,40.0
txn_2e79950a,42794.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,17117.6,0.4,2,False,[],,50.0
txn_7affae5a,14672.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,8069.6,0.55,5,False,[],,55.00000000000001
txn_8a3969e8,36736.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,7347.2,0.2,2,False,[],,20.0
txn_a290cda9,24458.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (34 days). Requires human approval.,12229.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_bbaa5a1e,4767.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (61 days). Requires human approval.,2383.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_40a6490a,9102.0,55,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 26 days overdue (escalation stage),4551.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,40.0
txn_159ec580,14928.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,4478.4,0.3,2,False,[],,30.0
txn_6164ae9f,26536.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 3 days overdue (early stage),13268.0,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_95bc68ae,1393.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,278.6,0.2,2,False,[],,10
txn_2f53ffca,18627.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,13970.25,0.75,5,False,[],,85.0
txn_de6de02d,37727.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (86 days). Requires human approval.,18863.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_d5bf26c1,28018.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,21013.5,0.75,5,False,[],,85.0
txn_fa0915a6,40850.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (35 days). Requires human approval.,20425.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_e055dbf8,47762.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,21492.9,0.45,2,False,[],,35.0
txn_66ec5f14,16390.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,4917.0,0.3,2,False,[],,40.0
txn_ebb58a9d,29399.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (41 days). Requires human approval.,14699.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_24388ed4,39697.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13893.95,0.35,2,False,[],,25.0
txn_21353970,23912.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 7 days overdue (early stage),11956.0,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_8799ea4f,23908.0,40,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,17931.0,0.75,5,False,[],,85.0
txn_b545775a,12390.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,5575.5,0.45,2,False,[],,45.0
txn_9991b882,8175.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,3678.75,0.45,2,False,[],,55.0
txn_2f9d1e07,11713.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (89 days). Requires human approval.,5856.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_5547b296,44164.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,8832.8,0.2,2,False,[],,30.0
txn_3f2fd752,25107.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,11298.15,0.45,2,False,[],,55.0
txn_b50c50d6,46600.0,40,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,32620.0,0.7,5,False,[],,70.0
txn_53d25465,48274.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (66 days). Requires human approval.,24137.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_427d2738,469.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,164.15,0.35,2,False,[],,45.0
txn_175a7a71,41084.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14379.4,0.35,2,False,[],,25.0
txn_66dab28d,43572.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (43 days). Requires human approval.,21786.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_5854831a,7530.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (50 days). Requires human approval.,3765.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_81a9642e,48686.0,40,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,26777.3,0.55,5,False,[],,65.0
txn_4f0b3ce4,47675.0,40,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,19070.0,0.4,2,False,[],,40.0
txn_5a25ee93,38038.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13313.3,0.35,2,False,[],,45.0
txn_1ab5bdfb,9840.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,4428.0,0.45,2,False,[],,45.0
txn_a689d51d,9681.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,2904.3,0.3,2,False,[],,40.0
txn_4d517f25,5201.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (67 days). Requires human approval.,2600.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_27c1da75,39649.0,40,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,7929.8,0.2,2,False,[],,10
txn_b91fb6fa,18664.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (77 days). Requires human approval.,9332.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_5fe93af4,26277.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (46 days). Requires human approval.,13138.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_8cfea377,1892.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (62 days). Requires human approval.,946.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_18c419db,33949.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (69 days). Requires human approval.,16974.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_9e6518f2,15491.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,4647.3,0.3,2,False,[],,40.0
txn_bb4e8573,37751.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (36 days). Requires human approval.,18875.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_1a17b909,45860.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (67 days). Requires human approval.,22930.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_fb5cd781,17119.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,11983.3,0.7,5,False,[],,80.0
txn_ec12a6d1,6645.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,2658.0,0.4,2,False,[],,40.0
txn_2829dbf3,16989.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (45 days). Requires human approval.,8494.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_4307cc4d,5347.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,2138.8,0.4,2,False,[],,50.0
txn_a12570d1,15357.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,6142.8,0.4,2,False,[],,40.0
txn_da17b5c3,2179.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,1634.25,0.75,5,False,[],,85.0
txn_a024fb81,6257.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,2815.65,0.45,2,False,[],,45.0
txn_fd6190c6,49878.0,50,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,37408.5,0.75,5,False,[],,65.0
txn_9eacae7f,18143.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,13607.25,0.75,5,False,[],,85.0
txn_a66a9b95,40531.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,28371.7,0.7,5,False,[],,80.0
txn_dc0bcace,34942.0,50,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,13976.8,0.4,2,False,[],,30.0
txn_351c42e3,39972.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,27980.4,0.7,5,False,[],,80.0
txn_3255baf6,31723.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,14275.35,0.45,2,False,[],,55.0
txn_e72f3d81,22014.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,7704.9,0.35,2,False,[],,45.0
txn_b451298c,10139.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,2027.8,0.2,2,False,[],,30.0
txn_02744a89,20076.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,6022.8,0.3,2,False,[],,30.0
txn_b4971c41,7392.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,3326.4,0.45,2,False,[],,45.0
txn_bdcf0be9,9363.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,4213.35,0.45,2,False,[],,55.0
txn_f818a10e,17878.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,8045.1,0.45,2,False,[],,55.0
txn_b9fc6442,1350.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (38 days). Requires human approval.,675.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_be1f0b4b,34936.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 12 days overdue (escalation stage),17468.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_f6ff59e9,9612.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (84 days). Requires human approval.,4806.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_b95df7bb,9636.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,3372.6,0.35,2,False,[],,45.0
txn_711e2021,41836.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,16734.4,0.4,2,False,[],,50.0
txn_116922d2,40231.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,28161.7,0.7,5,False,[],,80.0
txn_06287645,30820.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,10787.0,0.35,2,False,[],,35.0
txn_c48ec4c7,39941.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13979.35,0.35,2,False,[],,25.0
txn_28f70eef,2623.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,1180.35,0.45,2,False,[],,55.0
txn_f26ad2de,45720.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16002.0,0.35,2,False,[],,45.0
txn_90123705,3305.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,1156.75,0.35,2,False,[],,45.0
txn_08a6d8bd,4534.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (55 days). Requires human approval.,2267.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_2acd8138,12815.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,4485.25,0.35,2,False,[],,25.0
txn_5ab624ff,23273.0,30,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,Base action selected for PAYMENT_METHOD_FAILURE,9309.2,0.4,2,False,[],,50.0
txn_d444454c,13547.0,35,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 5 days overdue (early stage),6773.5,0.5,2,False,"[""OVERDUE_EARLY""]",,60.0
txn_5dd5c732,41967.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14688.45,0.35,2,False,[],,45.0
txn_1badf438,22299.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,16724.25,0.75,5,False,[],,85.0
txn_a93abbaf,38946.0,30,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,Base action selected for PAYMENT_INFRASTRUCTURE_FAILURE,27262.2,0.7,5,False,[],,80.0
txn_a3277e84,19899.0,50,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,8954.55,0.45,2,False,[],,35.0
txn_814dde07,4661.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (77 days). Requires human approval.,2330.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_d59377da,26589.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 17 days overdue (escalation stage),13294.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_e251c324,23643.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8275.05,0.35,2,False,[],,35.0
txn_6afcdb88,46746.0,50,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,21035.7,0.45,2,False,[],,35.0
txn_e1d4b7e0,23711.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8298.85,0.35,2,False,[],,35.0
txn_b9e6d59e,9536.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,5244.8,0.55,5,False,[],,65.0
txn_06f66011,39711.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,13898.85,0.35,2,False,[],,35.0
txn_29cf8233,25312.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,8859.2,0.35,2,False,[],,45.0
txn_6d604372,37043.0,30,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,Base action selected for TEMPORARY_PAYMENT_FAILURE,27782.25,0.75,5,False,[],,85.0
txn_e5f3c9ef,2268.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,793.8,0.35,2,False,[],,45.0
txn_15a0be5e,14309.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (77 days). Requires human approval.,7154.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_60524ac9,42561.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,14896.35,0.35,2,False,[],,45.0
txn_0a83f32b,5062.0,40,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,1518.6,0.3,2,False,[],,30.0
txn_8a0dc537,31983.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,6396.6,0.2,2,False,[],,20.0
txn_7e439248,36368.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,16365.6,0.45,2,False,[],,45.0
txn_c5561f3b,1124.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,393.4,0.35,2,False,[],,45.0
txn_dabf4ff8,18694.0,30,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,Base action selected for SUBSCRIPTION_PAYMENT_FAILURE,10281.7,0.55,5,False,[],,65.0
txn_68ac7e1d,29797.0,45,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,Invoice is 6 days overdue (early stage),14898.5,0.5,2,False,"[""OVERDUE_EARLY""]",,40.0
txn_6b72724a,17774.0,30,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,Base action selected for INSUFFICIENT_FUNDS,5332.2,0.3,2,False,[],,40.0
txn_8fbf9a8b,33144.0,40,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,14914.8,0.45,2,False,[],,55.0
txn_dae975cb,49401.0,30,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,Base action selected for OTHER_REVENUE_RISK,9880.2,0.2,2,False,[],,30.0
txn_53533292,5142.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 14 days overdue (escalation stage),2571.0,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_f9db6ff6,34153.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,11953.55,0.35,2,False,[],,35.0
txn_d9c8cf81,36044.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,16219.8,0.45,2,False,[],,55.0
txn_c927ac39,3201.0,45,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 19 days overdue (escalation stage),1600.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,50.0
txn_2e804fde,45507.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,15927.45,0.35,2,False,[],,35.0
txn_63be9297,47845.0,25,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16745.75,0.35,2,False,[],,45.0
txn_92dc330a,33640.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (51 days). Requires human approval.,16820.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_b938e5c4,19015.0,45,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,6655.25,0.35,2,False,[],,25.0
txn_b59468e4,41817.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (61 days). Requires human approval.,20908.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_4b2ab0a9,44990.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (39 days). Requires human approval.,22495.0,0.5,0,True,"[""OVERDUE_SEVERE""]",,60.0
txn_d3841155,40301.0,65,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (89 days). Requires human approval.,20150.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,40.0
txn_8a5b5a24,11385.0,45,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (39 days). Requires human approval.,5692.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_ea96d9de,22895.0,55,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,Invoice is severely overdue (46 days). Requires human approval.,11447.5,0.5,0,True,"[""OVERDUE_SEVERE""]",,50.0
txn_1d9c0546,5490.0,30,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,Base action selected for AUTHENTICATION_FAILURE,2470.5,0.45,2,False,[],,45.0
txn_1871d364,11157.0,35,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,Invoice is 9 days overdue (escalation stage),5578.5,0.5,50,False,"[""OVERDUE_ESCALATION""]",,60.0
txn_71639247,47626.0,35,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,Base action selected for CHECKOUT_ABANDONMENT,16669.1,0.35,2,False,[],,35.0
