transaction_id,amount,revenue_at_risk,risk_level,root_cause,deterministic_action,ai_action,final_action,policy_approved,policy_overridden,attempted,success,amount_recovered,remaining_revenue_at_risk,outcome_reason
txn_fb422101,49831.0,49831.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,49831.0,Recovery attempt failed
txn_a9955022,36066.0,36066.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,36066.0,0.0,Recovery successful
txn_ee5dadb2,3229.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_98acb268,33875.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a3d68625,43640.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_fd1af0ee,16723.0,16723.0,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,16723.0,Recovery attempt failed
txn_4f71a732,49689.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_7d18b011,30549.0,30549.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,30549.0,Recovery attempt failed
txn_ae31dfbd,13172.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_de5f3247,3232.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_e2c4b1ca,32619.0,32619.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,32619.0,Action was HUMAN_APPROVAL
txn_4cc9c244,11926.0,11926.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,11926.0,Action was HUMAN_APPROVAL
txn_d595244f,11021.0,11021.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,11021.0,0.0,Recovery successful
txn_bb081a33,23909.0,23909.0,MEDIUM,TEMPORARY_PAYMENT_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,23909.0,0.0,Recovery successful
txn_ef292b32,37274.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_5a5f673b,26185.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_9aea9687,7817.0,7817.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,7817.0,Action was HUMAN_APPROVAL
txn_5f1adbbc,4953.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_7f9053fe,19757.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1b935245,1822.0,1822.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,1822.0,Recovery attempt failed
txn_3007e04a,4408.0,4408.0,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,4408.0,Action was HUMAN_APPROVAL
txn_5ab3448e,42196.0,42196.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,False,0.0,42196.0,Recovery attempt failed
txn_d248b4e6,8556.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d535ae79,14876.0,14876.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,14876.0,Action was HUMAN_APPROVAL
txn_3115de50,40367.0,40367.0,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,40367.0,0.0,Recovery successful
txn_13e00459,2799.0,2799.0,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,2799.0,Recovery attempt failed
txn_f08884c6,41201.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1e27f1d7,27338.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d031e364,26230.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_62266b38,6444.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_83684083,20594.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_2a0bd16c,25871.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0a3252fb,42977.0,42977.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,42977.0,Action was HUMAN_APPROVAL
txn_691e51a4,24082.0,24082.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,24082.0,Recovery attempt failed
txn_a29fd963,29614.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_af37a9ef,36658.0,36658.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,36658.0,Action was HUMAN_APPROVAL
txn_25b96084,21926.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f0c75acd,48552.0,48552.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,48552.0,Action was HUMAN_APPROVAL
txn_7f85910b,27398.0,27398.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,False,0.0,27398.0,Recovery attempt failed
txn_ffc6a46c,25016.0,25016.0,MEDIUM,OTHER_REVENUE_RISK,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,25016.0,0.0,Recovery successful
txn_b9091fc7,13462.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_4932694d,43499.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_534a400d,47346.0,47346.0,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,47346.0,0.0,Recovery successful
txn_23cd4ae8,46302.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_8f29273b,25956.0,25956.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,25956.0,Action was HUMAN_APPROVAL
txn_82691822,16906.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_32d536f9,3426.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f280de2f,439.0,439.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,439.0,Recovery attempt failed
txn_4d2afa4d,18924.0,18924.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,18924.0,0.0,Recovery successful
txn_0c0787d1,2544.0,2544.0,MEDIUM,OVERDUE_RECEIVABLE,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,RECEIVABLES_ESCALATION,True,False,True,True,2035.2,508.8,Recovery successful
txn_05afec16,2555.0,2555.0,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,2555.0,0.0,Recovery successful
txn_495b6f18,8894.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_521b9712,1023.0,1023.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,1023.0,Recovery attempt failed
txn_8bcdd3ae,9315.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_21686b65,47474.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_002b8371,45062.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_b0895e70,49103.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1004d7ec,5465.0,5465.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,5465.0,Recovery attempt failed
txn_fe7aa9a2,33227.0,33227.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,33227.0,Recovery attempt failed
txn_06015dfa,13561.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ee624992,30402.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f216b220,22679.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a847f685,42142.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_dd362afa,22891.0,22891.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,22891.0,0.0,Recovery successful
txn_c1c150ee,35780.0,35780.0,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,35780.0,0.0,Recovery successful
txn_ea90d431,7495.0,7495.0,MEDIUM,OVERDUE_RECEIVABLE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,7495.0,Recovery attempt failed
txn_3447eee4,39276.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_2d15f097,19057.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_7a981662,19793.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_67a10472,22671.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_8d3c60c0,31132.0,31132.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,31132.0,Recovery attempt failed
txn_c6536a13,27396.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ebf94f29,35203.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_7a5cceb7,31517.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_1f794a12,15998.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_85fc7e53,23669.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d06168b7,14601.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a8b4acbf,16204.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_594c2e0b,48122.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_36afc8c4,4971.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_64e2c64a,14434.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_9cc5d86a,34795.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_15f28877,40717.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_02ecfa8d,45794.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ceb961c4,41829.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_8a42d6fa,6349.0,6349.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,6349.0,Action was HUMAN_APPROVAL
txn_d53c4e50,4972.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_3eb6c05a,49399.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_385e6861,21840.0,21840.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,21840.0,Action was HUMAN_APPROVAL
txn_49f08fba,5081.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_f7fa5554,36343.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_cbccec1d,17661.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_d6a51586,29246.0,29246.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,29246.0,Action was HUMAN_APPROVAL
txn_b0be0f3f,6869.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_40346fd0,5650.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ac3bd471,4246.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_04c9ce72,32592.0,32592.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,32592.0,Recovery attempt failed
txn_850613af,21696.0,21696.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,21696.0,Recovery attempt failed
txn_045f79de,20690.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_a9c206f4,25851.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_b50d72d9,46523.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_979d9e6b,46973.0,46973.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,46973.0,0.0,Recovery successful
txn_773e94ed,23662.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_16384a9b,26289.0,26289.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,26289.0,Recovery attempt failed
txn_197ad14e,14585.0,14585.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,14585.0,Recovery attempt failed
txn_58102be0,5726.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_aa31c6bc,6497.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_dd3bb834,7267.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ba14579f,15294.0,15294.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,15294.0,Action was HUMAN_APPROVAL
txn_8f0742b8,25582.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_55ed56a2,35285.0,35285.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,35285.0,0.0,Recovery successful
txn_c3090150,34684.0,34684.0,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,34684.0,Action was HUMAN_APPROVAL
txn_a4f78b68,11406.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_c6831f7c,45545.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_8bde2d0f,42387.0,42387.0,MEDIUM,PAYMENT_INFRASTRUCTURE_FAILURE,SMART_RETRY,SMART_RETRY,SMART_RETRY,True,False,True,True,42387.0,0.0,Recovery successful
txn_f30039a4,728.0,728.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,728.0,Action was HUMAN_APPROVAL
txn_a2879cd6,29188.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_8144724f,30071.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_489cef36,2826.0,2826.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,2826.0,Recovery attempt failed
txn_ab7b0640,49340.0,49340.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,49340.0,0.0,Recovery successful
txn_4c3375e7,7793.0,7793.0,HIGH,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,7793.0,Action was HUMAN_APPROVAL
txn_332873b2,9224.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_467b87b9,46240.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_ad579f82,8415.0,8415.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,8415.0,Action was HUMAN_APPROVAL
txn_28573d8a,37942.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_aa21c455,45628.0,45628.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,45628.0,Recovery attempt failed
txn_890d9924,4250.0,4250.0,MEDIUM,PAYMENT_METHOD_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,4250.0,0.0,Recovery successful
txn_63ae02b0,37202.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_bf469f77,10453.0,10453.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,10453.0,Action was HUMAN_APPROVAL
txn_fa9f2cd0,18058.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_707d3926,20121.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_050ac19b,34142.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_0b5b4216,15104.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_631aea35,49458.0,49458.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,49458.0,0.0,Recovery successful
txn_f3e4f69a,10855.0,10855.0,MEDIUM,INSUFFICIENT_FUNDS,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,10855.0,Recovery attempt failed
txn_ffb1d0ab,38738.0,38738.0,MEDIUM,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,38738.0,Recovery attempt failed
txn_9e1332d7,16363.0,16363.0,MEDIUM,SUBSCRIPTION_PAYMENT_FAILURE,MANDATE_RETRY,MANDATE_RETRY,MANDATE_RETRY,True,False,True,False,0.0,16363.0,Recovery attempt failed
txn_43bf5bfa,3676.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_674e4727,23764.0,23764.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,23764.0,Action was HUMAN_APPROVAL
txn_7f864cb7,38593.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_7c0e27c2,32936.0,32936.0,MEDIUM,AUTHENTICATION_FAILURE,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,True,32936.0,0.0,Recovery successful
txn_5c2cc24f,10282.0,10282.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,10282.0,Action was HUMAN_APPROVAL
txn_ed16d12b,28574.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_2164c0f7,46492.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_89e3c56b,17090.0,17090.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,17090.0,Recovery attempt failed
txn_20ba7138,34431.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_9716fb34,37251.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_cf8860af,33446.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_552832fb,2417.0,2417.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,2417.0,Action was HUMAN_APPROVAL
txn_07af5848,24532.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_96e53d46,18601.0,18601.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,18601.0,Action was HUMAN_APPROVAL
txn_512ddcd9,40910.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_abd9ba24,26972.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_c7657d79,47758.0,47758.0,LOW,CHECKOUT_ABANDONMENT,PAYMENT_REMINDER,PAYMENT_REMINDER,PAYMENT_REMINDER,True,False,True,False,0.0,47758.0,Recovery attempt failed
txn_e383c406,9430.0,9430.0,MEDIUM,OVERDUE_RECEIVABLE,HUMAN_APPROVAL,HUMAN_APPROVAL,HUMAN_APPROVAL,True,False,False,False,0.0,9430.0,Action was HUMAN_APPROVAL
txn_c9b23058,6363.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
txn_975f4ca5,20744.0,0.0,LOW,OTHER_REVENUE_RISK,NONE,NONE,NONE,True,False,False,False,0.0,0.0,No revenue risk
